Label,MCstrain,Prey,Light,Fed,Rep,ExptDay,File,DATE,TIME,PAR,Fo(or_F),Fm,FmDec,Fv,FvDEC,Fv/Fm,FvD/FmD,Sigma,p,Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fm(PAM),Fv/Fm(PAM),GAIN,MTF:Alp1,Tau1,Alp2,Tau2,Alp3,Tau3,Alp4,Tau4,TauAv1,TauAv2,TauAv3,Fo-prime,qp-coeff,FvFm_0,Sigma_0,ETR
SM50NB,1802,SM,50,N,B,12,hm050619.022,5/6/19,56124,5,2384,3226,3329,841,945,0.261,0.284,136.6,0.31,0.27,243,0.54,1801,0.19,21785,--------,-------,1282,5246,0,2448,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2386.7,1,0.285,155.5,8.744252779
SM50NB,1802,SM,50,N,B,12,hm050619.023,5/6/19,56162,10,1846,2414,2447,569,601,0.236,0.246,123.9,0.23,0.4,782,0.3,3019,0.31,18737,--------,-------,1733,6924,0,1885,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1803.1,0.93,0.285,155.5,15.81336135
SM50NB,1802,SM,50,N,B,12,hm050619.024,5/6/19,56200,15,1583,2017,2041,434,458,0.215,0.224,114.7,0.17,0.48,1050,0.15,4613,0.37,18090,--------,-------,1910,7895,0,1614,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1505.3,0.85,0.285,155.5,21.60936032
SM50NB,1802,SM,50,N,B,12,hm050619.025,5/6/19,56237,20,1313,1644,1667,331,354,0.202,0.212,113.4,0.2,0.3,692,0.3,3407,0.4,17052,--------,-------,2066,8046,0,1347,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1220.6,0.78,0.285,155.5,27.07033044
SM50NB,1802,SM,50,N,B,12,hm050619.026,5/6/19,56275,31.8,1194,1410,1420,216,226,0.153,0.159,113.7,0.3,0.34,1527,0.24,16124,0.42,17705,--------,-------,7641,11893,0,1212,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1048.3,0.6,0.285,155.5,32.60098657
SM50NB,1802,SM,50,N,B,12,hm050619.027,5/6/19,56313,43.5,1122,1285,1293,163,171,0.127,0.132,118.7,0.38,0.17,870,0.45,12815,0.38,15277,--------,-------,9537,11693,0,1130,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,953.9,0.49,0.285,155.5,37.01733676
SM50NB,1802,SM,50,N,B,12,hm050619.028,5/6/19,56351,55.3,1066,1188,1192,122,125,0.103,0.105,117.6,0.44,0.15,964,0.54,15494,0.31,17763,--------,-------,12370,14041,0,1080,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,878.5,0.39,0.285,155.5,38.16581563
SM50NB,1802,SM,50,N,B,12,hm050619.029,5/6/19,56389,67.1,1031,1136,1142,105,111,0.093,0.097,119,0.43,0.14,1302,0.53,16020,0.33,16574,--------,-------,12979,14177,0,1041,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,844.9,0.36,0.285,155.5,41.81360967
SM50NB,1802,SM,50,N,B,12,hm050619.030,5/6/19,56426,78.8,942,1031,1029,89,87,0.087,0.084,107.9,0.3,0.18,1942,0.35,9972,0.47,23386,--------,-------,7253,14781,0,951,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,779.3,0.35,0.285,155.5,45.9364746
SM50NB,1802,SM,50,N,B,12,hm050619.031,5/6/19,56464,90.6,980,1062,1066,83,86,0.078,0.081,101.1,0.09,0.19,1305,0.48,14652,0.33,14704,--------,-------,10801,12081,0,986,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,788.8,0.3,0.285,155.5,47.35163643
SM50NB,1802,SM,50,N,B,12,hm050619.032,5/6/19,56502,102.3,946,1019,1018,74,72,0.072,0.071,97.5,0.38,0.16,1849,0.58,16250,0.26,19587,--------,-------,13057,14761,0,952,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,773.7,0.3,0.285,155.5,49.35376879
SM50NB,1802,SM,50,N,B,12,hm050619.033,5/6/19,56540,114.1,941,996,995,55,54,0.055,0.054,115.1,0.53,0.07,1216,0.6,17319,0.33,53165,--------,-------,15525,27898,0,950,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,765,0.24,0.285,155.5,42.04946997
SM50NB,1802,SM,50,N,B,12,hm050619.034,5/6/19,56578,125.9,917,973,972,56,55,0.058,0.057,94.3,0.46,0.1,1190,0.69,15339,0.21,17675,--------,-------,13583,14456,0,920,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,757.7,0.26,0.285,155.5,48.92895222
SM50NB,1802,SM,50,N,B,12,hm050619.035,5/6/19,56615,137.6,914,993,988,79,74,0.08,0.075,50.4,0.15,0.16,332,0.45,5824,0.39,25907,--------,-------,4391,12751,0,919,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,747.9,0.32,0.285,155.5,73.75994988
SM50NB,1802,SM,50,N,B,12,hm050619.036,5/6/19,56653,149.4,977,1020,1020,42,43,0.042,0.042,114.5,0.66,0.06,583,0.77,19679,0.18,25123,--------,-------,18402,19586,0,978,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,801.4,0.19,0.285,155.5,42.04477957
SM50NB,1802,SM,50,N,B,12,hm050619.037,5/6/19,56691,161.2,881,928,930,47,49,0.051,0.052,125.9,0.48,0.09,797,0.63,12925,0.28,35221,--------,-------,11419,18167,0,886,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,748.4,0.26,0.285,155.5,55.08678233
SM50NB,1802,SM,50,N,B,12,hm050619.038,5/6/19,56729,172.9,863,919,923,57,60,0.062,0.065,74.8,0.06,0.25,952,0.49,13111,0.26,13825,--------,-------,9073,10312,0,867,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,734.3,0.31,0.285,155.5,71.82884363
SM50NB,1802,SM,50,N,B,12,hm050619.039,5/6/19,56767,184.7,828,861,863,33,35,0.038,0.04,115.2,0.56,0.02,444,0.77,16733,0.2,20611,--------,-------,16243,17127,0,830,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,712.4,0.22,0.285,155.5,47.02866862
SM50NB,1802,SM,50,N,B,12,hm050619.040,5/6/19,56804,196.5,741,769,766,28,24,0.037,0.032,128.5,0.63,0.09,230,0.52,16606,0.4,17161,--------,-------,14077,15383,0,742,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,639.7,0.22,0.285,155.5,48.71654393
SM50NC,1802,SM,50,N,C,12,hm050619.041,5/6/19,56899,0,3206,4432,4651,1225,1445,0.277,0.311,158.4,0.34,0.3,169,0.56,1555,0.14,28840,--------,-------,1070,4974,0,3289,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3301.3,1,0.277,158.4,0
SM50NC,1802,SM,50,N,C,12,hm050619.042,5/6/19,56937,5,2561,3460,3570,898,1008,0.26,0.282,139.3,0.3,0.25,300,0.54,1723,0.21,22910,--------,-------,1275,5906,0,2628,0.03,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2597.7,1.04,0.277,158.4,9.129466917
SM50NC,1802,SM,50,N,C,12,hm050619.043,5/6/19,56975,10,2099,2747,2810,648,711,0.236,0.253,129.5,0.25,0.29,621,0.39,2205,0.32,18900,--------,-------,1529,7108,0,2146,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2066.5,0.95,0.277,158.4,16.57349379
SM50NC,1802,SM,50,N,C,12,hm050619.044,5/6/19,57013,15,1648,2090,2128,441,479,0.211,0.225,127.7,0.28,0.33,760,0.24,3199,0.43,18787,--------,-------,1794,9037,0,1687,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1561.9,0.84,0.277,158.4,22.22674061
SM50NC,1802,SM,50,N,C,12,hm050619.045,5/6/19,57051,20,1509,1866,1887,357,378,0.191,0.2,127.4,0.32,0.41,1404,0.17,16132,0.42,17012,--------,-------,5685,10414,0,1542,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1386.9,0.75,0.277,158.4,26.8265874
SM50NC,1802,SM,50,N,C,12,hm050619.046,5/6/19,57088,31.8,1483,1777,1795,294,311,0.165,0.173,115.8,0.27,0.3,1219,0.32,14130,0.39,16233,--------,-------,7879,11106,0,1508,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1309.5,0.63,0.277,158.4,36.84793301
SM50NC,1802,SM,50,N,C,12,hm050619.047,5/6/19,57126,43.5,1504,1732,1744,228,241,0.132,0.138,126.5,0.37,0.21,1207,0.32,13492,0.47,16474,--------,-------,8644,12324,0,1528,0.02,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1293.4,0.52,0.277,158.4,40.32415311
SM50NC,1802,SM,50,N,C,12,hm050619.048,5/6/19,57164,55.3,1509,1714,1726,205,217,0.12,0.126,115,0.25,0.24,1562,0.29,13477,0.47,17386,--------,-------,8138,12473,0,1526,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1270.6,0.46,0.277,158.4,46.60241728
SM50NC,1802,SM,50,N,C,12,hm050619.049,5/6/19,57202,67.1,1479,1640,1653,160,174,0.098,0.105,118.6,0.39,0.19,1204,0.48,15876,0.34,16789,--------,-------,11741,13448,0,1495,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1223.9,0.39,0.277,158.4,46.17965273
SM50NC,1802,SM,50,N,C,12,hm050619.050,5/6/19,57240,78.8,1379,1498,1511,119,132,0.079,0.087,125,0.49,0.12,908,0.64,15557,0.24,19866,--------,-------,13211,14830,0,1392,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1141.8,0.33,0.277,158.4,43.71750573
SM50NC,1802,SM,50,N,C,12,hm050619.051,5/6/19,57277,90.6,1464,1589,1598,125,134,0.079,0.084,111.2,0.45,0.14,1626,0.6,17132,0.25,17843,--------,-------,14201,15128,0,1477,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1204.4,0.33,0.277,158.4,50.26403578
SM50NC,1802,SM,50,N,C,12,hm050619.052,5/6/19,57315,102.3,1378,1486,1487,108,110,0.073,0.074,111.2,0.35,0.14,1256,0.45,12615,0.41,21404,--------,-------,9862,14548,0,1390,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1134.7,0.31,0.277,158.4,52.44457384
SM50NC,1802,SM,50,N,C,12,hm050619.053,5/6/19,57353,114.1,1317,1408,1408,91,91,0.065,0.065,117.7,0.42,0.12,1482,0.45,13752,0.43,23422,--------,-------,11242,16510,0,1327,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1082.2,0.28,0.277,158.4,52.08360876
SM50NC,1802,SM,50,N,C,12,hm050619.054,5/6/19,57391,125.9,1374,1459,1461,85,88,0.058,0.06,108,0.49,0.12,1108,0.61,15752,0.27,31351,--------,-------,13392,18232,0,1386,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1137.3,0.26,0.277,158.4,51.28091794
SM50NC,1802,SM,50,N,C,12,hm050619.055,5/6/19,57429,137.6,1290,1370,1377,80,87,0.059,0.063,107.7,0.42,0.15,1117,0.64,16576,0.2,19767,--------,-------,13621,14875,0,1298,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1076.5,0.27,0.277,158.4,57.01281863
SM50NC,1802,SM,50,N,C,12,hm050619.056,5/6/19,57466,149.4,1289,1351,1352,62,63,0.046,0.047,119.7,0.52,0.06,1296,0.65,16444,0.3,22934,--------,-------,15242,17529,0,1295,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1064.6,0.22,0.277,158.4,48.26257572
SM50NC,1802,SM,50,N,C,12,hm050619.057,5/6/19,57504,161.2,1282,1352,1349,70,66,0.052,0.049,107.9,0.42,0.08,977,0.53,11334,0.39,38146,--------,-------,9917,20823,0,1293,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,1068.4,0.25,0.277,158.4,58.86680268
SM50NC,1802,SM,50,N,C,12,hm050619.058,5/6/19,57542,172.9,1141,1195,1193,54,51,0.045,0.043,129.4,0.5,0.07,1530,0.59,14924,0.35,26780,--------,-------,13567,18149,0,1147,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,960.8,0.23,0.277,158.4,54.6398595
SM50NC,1802,SM,50,N,C,12,hm050619.059,5/6/19,57580,184.7,1101,1157,1160,56,59,0.048,0.05,89.7,0.15,0.17,1200,0.53,10898,0.3,30498,--------,-------,8532,15126,0,1108,0.01,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,930.9,0.25,0.277,158.4,62.26015531
SM50NC,1802,SM,50,N,C,12,hm050619.060,5/6/19,57618,196.5,1077,1123,1125,46,48,0.041,0.043,124.4,0.55,0.06,648,0.6,12742,0.34,36374,--------,-------,11628,20146,0,1082,0,1800,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,915.1,0.22,0.277,158.4,56.57811555
SM50YA,1802,SM,50,Y,A,12,hm050619.061,5/6/19,57646,0,6855,10024,10570,3168,3715,0.316,0.351,162,0.35,0.32,159,0.57,1485,0.11,33214,--------,-------,1008,4499,0,7071,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,7135.4,1,0.316,162,0
SM50YA,1802,SM,50,Y,A,12,hm050619.062,5/6/19,57683,5,4729,6864,7234,2135,2505,0.311,0.346,146.1,0.34,0.27,200,0.57,1570,0.16,25224,--------,-------,1132,4900,0,4870,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,4781,1.02,0.316,162,9.790051671
SM50YA,1802,SM,50,Y,A,12,hm050619.063,5/6/19,57721,10,3627,5114,5306,1487,1679,0.291,0.316,136.7,0.32,0.23,332,0.51,1787,0.26,20904,--------,-------,1334,6368,0,3734,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3521.7,0.93,0.316,162,18.32093271
SM50YA,1802,SM,50,Y,A,12,hm050619.064,5/6/19,57759,15,3237,4414,4511,1177,1274,0.267,0.282,130.6,0.3,0.45,1014,0.21,3669,0.34,18457,--------,-------,1865,7542,0,3325,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3032.6,0.85,0.316,162,25.21489192
SM50YA,1802,SM,50,Y,A,12,hm050619.065,5/6/19,57797,20,3348,4439,4544,1091,1197,0.246,0.263,128.1,0.28,0.47,1136,0.21,7093,0.33,18104,--------,-------,2960,7937,0,3435,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3059.9,0.79,0.316,162,30.97559757
SM50YA,1802,SM,50,Y,A,12,hm050619.066,5/6/19,57835,31.8,3662,4564,4662,903,1000,0.198,0.215,123.3,0.33,0.36,1399,0.19,12123,0.45,14827,--------,-------,5064,9469,0,3727,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3141.1,0.63,0.316,162,39.64120987
SM50YA,1802,SM,50,Y,A,12,hm050619.067,5/6/19,57872,43.5,3766,4525,4605,759,838,0.168,0.182,119.5,0.32,0.3,1442,0.2,11353,0.5,15775,--------,-------,5378,10545,0,3833,0.02,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3114.5,0.54,0.316,162,46.01009493
SM50YA,1802,SM,50,Y,A,12,hm050619.068,5/6/19,57910,55.3,3796,4439,4509,643,713,0.145,0.158,124.7,0.35,0.26,1298,0.3,13182,0.44,14691,--------,-------,7702,10748,0,3851,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,3079.8,0.47,0.316,162,50.4832986
SM50YA,1802,SM,50,Y,A,12,hm050619.069,5/6/19,57948,67.1,3625,4146,4192,521,567,0.126,0.135,121.3,0.34,0.27,1636,0.22,13002,0.51,15515,--------,-------,6808,11242,0,3668,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2919.2,0.42,0.316,162,53.22892017
SM50YA,1802,SM,50,Y,A,12,hm050619.070,5/6/19,57986,78.8,3617,4059,4097,443,481,0.109,0.117,121.4,0.39,0.21,1488,0.29,12973,0.5,16664,--------,-------,8184,12419,0,3654,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2893.2,0.38,0.316,162,54.076342
SM50YA,1802,SM,50,Y,A,12,hm050619.071,5/6/19,58024,90.6,3634,4023,4066,390,432,0.097,0.106,124.9,0.38,0.21,1412,0.33,13007,0.46,16571,--------,-------,8449,12193,0,3670,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2913.8,0.35,0.316,162,55.32921678
SM50YA,1802,SM,50,Y,A,12,hm050619.072,5/6/19,58061,102.3,3607,3970,4001,363,394,0.091,0.099,114.5,0.31,0.24,1497,0.29,11534,0.46,18036,--------,-------,6957,12088,0,3642,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2902.4,0.34,0.316,162,58.60998586
SM50YA,1802,SM,50,Y,A,12,hm050619.073,5/6/19,58099,114.1,3643,3962,3986,319,343,0.08,0.086,122.5,0.31,0.21,1422,0.38,10447,0.41,25912,--------,-------,7276,14896,0,3688,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2935.5,0.31,0.316,162,57.46854769
SM50YA,1802,SM,50,Y,A,12,hm050619.074,5/6/19,58137,125.9,3392,3670,3693,278,301,0.076,0.081,117.5,0.32,0.24,1458,0.33,14068,0.43,15870,--------,-------,8817,11861,0,3419,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2760.8,0.31,0.316,162,60.24124142
SM50YA,1802,SM,50,Y,A,12,hm050619.075,5/6/19,58175,137.6,3568,3845,3869,277,302,0.072,0.078,114.6,0.28,0.24,1409,0.32,9571,0.45,22335,--------,-------,6103,13332,0,3601,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2915.8,0.3,0.316,162,62.37427647
SM50YA,1802,SM,50,Y,A,12,hm050619.076,5/6/19,58213,149.4,3440,3678,3701,238,261,0.065,0.071,122.5,0.37,0.23,1802,0.33,14258,0.43,21453,--------,-------,9089,14466,0,3471,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2827.8,0.28,0.316,162,61.13903008
SM50YA,1802,SM,50,Y,A,12,hm050619.077,5/6/19,58250,161.2,3292,3493,3499,201,208,0.058,0.059,125.1,0.43,0.22,1828,0.31,14953,0.46,23568,--------,-------,9488,16004,0,3318,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2709.4,0.26,0.316,162,58.86370875
SM50YA,1802,SM,50,Y,A,12,hm050619.078,5/6/19,58288,172.9,3197,3385,3388,189,191,0.056,0.056,120.1,0.41,0.19,1592,0.38,12891,0.43,26048,--------,-------,9164,16467,0,3219,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2627,0.25,0.316,162,60.95896868
SM50YA,1802,SM,50,Y,A,12,hm050619.079,5/6/19,58326,184.7,3370,3541,3548,171,178,0.048,0.05,128.7,0.5,0.17,1789,0.45,15879,0.38,23947,--------,-------,12003,16559,0,3389,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2776.9,0.22,0.316,162,55.81651582
SM50YA,1802,SM,50,Y,A,12,hm050619.080,5/6/19,58364,196.5,3265,3426,3428,160,163,0.047,0.048,127.5,0.52,0.16,1618,0.44,13586,0.4,37756,--------,-------,10418,21475,0,3288,0.01,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,2720.7,0.23,0.316,162,58.1453519
SM50YB,1802,SM,50,Y,B,12,hm050619.081,5/6/19,58397,0,5318,8023,8547,2705,3229,0.337,0.378,158,0.36,0.32,160,0.58,1466,0.11,32658,--------,-------,1004,4471,0,5495,0.03,1400,--------,-------,--------,-------,--------,-------,--------,-------,--------,--------,--------,5537.3,1,0.337,158,0
